participant,topic,input,price,time_delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c62000000000000000000000000000000000000000000000000013fbe85edc900000000000000000000000000000000000000000000000000000000000000001a22000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000580631f5cf1052c14452990ef1b117375a1c123b000000000000000000000000afab8a104a75482d90b328bfd25370868d40f1b90000000000000000000000000d513d21398376660c08257f6eb04c580b8a43aa000000000000000000000000f1e74ed5fc1309a91d6a5109983040f82e295857000000000000000000000000210666f1d6ca375385cc1bce8e6b49ec59632c900000000000000000000000000000000000000000000000000000000000000019,19027351410,0,22177802477,225,25532424926,42,28312216342,54,33348278204,206,39212263751,290,43309849062,53,51642273769,642,61685698785,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c620000000000000000000000000000000000000000000000000c3663566a580000000000000000000000000000000000000000000000000000002d38819da4f60a000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000c85a17b8e377259395a4ba63a4fbc439025216c80000000000000000000000001b283640559fb828c0798cb5a9a7c0db496cff2f00000000000000000000000064a5e66cf0661db8074f3fbf3963b8591b6cf625000000000000000000000000c5b5530c552beca48e7a017c7d6e6fc6c1941ba0000000000000000000000000cc5286d51172751595d1a9e3e146847005b97ffb0000000000000000000000000000000000000000000000000000000000000019,42201299332,0,166000000007,214,185000000004,65,233719964592,69,276978715477,41,324027243317,48,380967732422,17,520374260597,115,738510345410,54,849657734378,36,997837867720,43,1147965382921,10,1356456201373,40,1623901313450,19,1916558980627,42,2110131437670,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c62000000000000000000000000000000000000000000000000134a45a2adcb00000000000000000000000000000000000000000000029e3748c1b6de8000000000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c00000000000000000000000037aafc078096a6ad60b67bbb58465f3d189eaf8c00000000000000000000000093e6c5845cf16c603dccad9da3e58194c4abece5000000000000000000000000863140f2e4816676a98b92b8c9c440acb526b099000000000000000000000000db1cb98247d5409721c64f2f4a024e147469d60a0000000000000000000000002637f27bb45b655a3360e292f54edcddf04708a90000000000000000000000000000000000000000000000000000000000000019,13768447562,0,15726365380,134,18761086109,35,22100761307,89,25600913996,46,29857030449,52,35719480632,159,41882137451,79,49982751980,34,59395950601,126,69490238758,143,80738249639,333,94752366097,621,110728736546,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c62000000000000000000000000000000000000000000000000212afc56552f00000000000000000000000000000000000000000000000003e0c7f80289dc200000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c0000000000000000000000000742b62efb5f2eabbc14567dfc0860ce0565bcf400000000000000000000000000688ba3dc50d8a7a88ad9b31b6301aebc4809740000000000000000000000008c7cb9afcc0a517ad7f3a42c0765f10caf8138c2000000000000000000000000a485556972013d4ec7799b760341ebb74c038cda000000000000000000000000e6061937d3fdd42524e6abf57759450145cb63820000000000000000000000000000000000000000000000000000000000000019,13513745484,0,24000000005,105,26644684449,74,29335797584,28,32772519573,44,46297379142,67,54129000213,31,64737550286,31,76181024926,32,90835789275,31,149997085497,129,179301282886,10,209275529416,17,246696230418,60,290774866987,18,345754007808,50,404494866321,40,484615812647,36,570810460020,24,682727572052,59,959888896343,35,1163578280035,140,1281099686318,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c62000000000000000000000000000000000000000000000000229236c07e4e8400000000000000000000000000000000000000000000000158d013965ef1000000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000155040625d7ae3e9cada9a73e3e44f76d3ed1409000000000000000000000000388b28c75a3547c9eeff7279de4fe2a0ed5be1b300000000000000000000000036288653bd4a54a2ebf3c23d15e061c23557cb50000000000000000000000000093fa51779b58b938d57c2f9ef9e56fa9e6ff42200000000000000000000000081bb54efe59eba55ececf244a2775eb89f05c0480000000000000000000000000000000000000000000000000000000000000019,14444705174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c6200000000000000000000000000000000000000000000000023f18747104300000000000000000000000000000000000000000000000003fb5b4161987d600000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c0000000000000000000000000742b62efb5f2eabbc14567dfc0860ce0565bcf400000000000000000000000000688ba3dc50d8a7a88ad9b31b6301aebc48097400000000000000000000000070a4056f7772d37349f524f7d527ecd279efb2cb0000000000000000000000007a55c8819788513caeceee60a5661f00872393da0000000000000000000000002b8bec7f6eede59d1e885052fdc71db144811f420000000000000000000000000000000000000000000000000000000000000019,16679390441,0,18364008875,162,21260383413,18,25004646670,35,29388530787,19,34447931713,50,49035429787,62,57373358027,74,66640652236,42,91393321830,107,126086828909,34,178512658968,56,211218101124,62,249561625756,26,294028796674,46,340922984114,51,401174071491,28,469811945058,59,551785564727,28,660993695131,48,762107054937,25,882120606985,129,1023561127042,47,1126940800873,153,1240761821761,75,1366078765758,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c62000000000000000000000000000000000000000000000000247fa310cf47000000000000000000000000000000000000000000000001d0795921f32a80000000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000cf2148e8778d900bc1d23c67ddb58f9e1c064559000000000000000000000000fee0d78f36c21220282e2de900afcbb1959bddb9000000000000000000000000c9a841df9c2142b07db8bce85c3f6f9b611982440000000000000000000000004aad826a8353616544e07baddc2c998c0758056f0000000000000000000000001c9f7837333072573270ec46b576500932e75dff0000000000000000000000000000000000000000000000000000000000000019,14710753668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c62000000000000000000000000000000000000000000000000257853b1dd8e000000000000000000000000000000000000000000000001cce8c55ed5b520000000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000cf2148e8778d900bc1d23c67ddb58f9e1c064559000000000000000000000000fee0d78f36c21220282e2de900afcbb1959bddb900000000000000000000000058ce6835f8371bb9923c076860ec7d95f80c613100000000000000000000000042cb557f82034dd344a3e6beb799ef7e7b4a21e40000000000000000000000008d8a025a173eb7c238db0b6637b50c2d1b7ed32a0000000000000000000000000000000000000000000000000000000000000019,14985014544,0,17763418799,134,20625088078,122,24676241625,10,28694064867,77,32000000003,24,36923518074,41,43091626861,83,51405012944,129,61201554957,47,71816562619,92,85963382208,95,100506115263,54,118827130656,80,140277033798,172,162137546305,313,190883609143,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c6200000000000000000000000000000000000000000000000025efd628fde7260000000000000000000000000000000000000000000000000d7137900425568000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09000000000000000000000000daa2394101f7c641e4be8c92a46ab356497a5e8200000000000000000000000064db7e9aac0e083234d798d1b453293f28f547e50000000000000000000000007a55c8819788513caeceee60a5661f00872393da0000000000000000000000003f81cbecbb1abca0a6d3615fefbbf6c99f0414dc0000000000000000000000000000000000000000000000000000000000000019,25746647460,0,29703468824,363,35528849720,569,42615786525,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c620000000000000000000000000000000000000000000000003cde23e986b8040000000000000000000000000000000000000000000000026c0c40b8d7a0c00000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000155040625d7ae3e9cada9a73e3e44f76d3ed1409000000000000000000000000388b28c75a3547c9eeff7279de4fe2a0ed5be1b3000000000000000000000000a2666a5039e806f4610cdc4c629a3a9051997fd90000000000000000000000004767760beff642564e0839cfba5aa698f52d69cc0000000000000000000000008d00a85b52bb069f6db720eef1a813af4b7a0e080000000000000000000000000000000000000000000000000000000000000019,38368198562,0,45825257161,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c620000000000000000000000000000000000000000000000003de6d567eb609c0000000000000000000000000000000000000000000000006e9af991c3796c0000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000a4cb040b85e94f5c0c32ea1151b20d3ab40b3493000000000000000000000000de169c218bea2595dcc3ccf19ce8c96e6828169e0000000000000000000000001910f567133ef3bcccac0abd854b8b025457cf0700000000000000000000000018ff37b8aafe92a6c94d1d568c98994fa20cea8f00000000000000000000000031ca41dca5c45473600a01bb2a027dc94cae40a10000000000000000000000000000000000000000000000000000000000000019,12514546021,0,13930366905,4,16692151868,142,19278455945,60,22731581218,133,27043903251,109,32325498508,315,38239098529,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c620000000000000000000000000000000000000000000000003debe8bbd19b200000000000000000000000000000000000000000000000006e9af991c3796c0000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000a4cb040b85e94f5c0c32ea1151b20d3ab40b3493000000000000000000000000de169c218bea2595dcc3ccf19ce8c96e6828169e0000000000000000000000000f3f331f1b9ec15f1d6a3dc197e41776c0ceb6b40000000000000000000000000dbd36a1b150a64de437db0e5d465fa1edb0928200000000000000000000000045abc638053ba1e53b30031b9d3cae7b86ddfc6a0000000000000000000000000000000000000000000000000000000000000019,12781911893,0,14150190023,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c620000000000000000000000000000000000000000000000004638bb30e37a0000000000000000000000000000000000000000000000000004c81771d8eb5c0000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000da360309c59cb8c434b28a91b823344a964442780000000000000000000000005f66f543b20a4bd4195521c14e9ae77ed7111c9800000000000000000000000007fe3c838e801b4c26eb01d2f90295f073850ce800000000000000000000000013feba463c351d1e3a5bbfb531d59feabc0805580000000000000000000000003e1a28bfc7d6010499ed5fb1e6a6f33e83c904460000000000000000000000000000000000000000000000000000000000000019,14849193096,0,17422277606,238,19446392361,42,22519914804,33,27517069847,15,32462627615,39,37429987728,22,43665509740,54,50683272171,28,63999716333,50,75406987140,27,89416778225,50,104912268367,34,132643646089,67,149258701856,19,174838340864,46,203442600906,31,254167866826,40,297580038184,45,345281774228,32,387552941404,49,457182180751,39,545697624766,48,633805275145,19,748504966080,23,866413380302,46,1005010673870,86,1179469383228,45,1298595790934,132,1429753965818,60,1574159116373,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c620000000000000000000000000000000000000000000000004c4f293a4a79c40000000000000000000000000000000000000000000000004965c6221ea3600000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c0000000000000000000000001a3057027032a1af433f6f596cab15271e4d81960000000000000000000000009e0eaf240eebed129136f4f733480feabbca136b000000000000000000000000180ae592db9cf08901d84bdbc1cdc5d80225445600000000000000000000000031ca41dca5c45473600a01bb2a027dc94cae40a10000000000000000000000000de2f46b061310744080bc7407e60221546233770000000000000000000000000000000000000000000000000000000000000019,13743897102,0,16306685348,7,125000000007,186,143833829726,114,167517567819,31,193633721675,56,231448979241,20,273783400146,138,301435523560,13,339264362984,21,394901622333,28,471371900628,16,546416756838,56,636413438354,65,752241944752,13,876792887086,57,1030980057703,24,1223088778226,43,1571279730515,45,1828235773259,56,2023598764873,24,2365531486468,33,2758269691576,28,3036854930425,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c620000000000000000000000000000000000000000000000004fefa17b72400000000000000000000000000000000000000000000000000bdf8fedbed3dd000000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000feea0bdd3d07eb6fe305938878c0cadbfa1690420000000000000000000000002992bed56a519670efa04f904801e20c322670db000000000000000000000000cc5286d51172751595d1a9e3e146847005b97ffb000000000000000000000000cd4cf6ea7c1095ec3b989a2a2e96dfcded98a960000000000000000000000000a2faf5f8fb819f02dce5d13f961d79ba90da6ac60000000000000000000000000000000000000000000000000000000000000019,13344225012,0,15866182547,136,19021512868,34,21928465564,23,25596358216,42,30674270921,58,36387766318,41,55035270108,119,65354295859,110,75217141216,38,167036766639,144,198688374093,37,236066141795,35,307657774584,89,358789606093,47,395027356308,53,468980511651,49,543500265779,34,628177590761,56,735119981459,44,1207181909979,114,1442424243511,47,1704986111168,57,1877189708395,55,2066785868942,81,2275531241705,122,2505359897122,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x000000000005097D5e39c113a3c7Ab508fe5eaD4,0x129e6d84c6cab9b0c2f37ad1d14a9fe2e59dab09,0x00007c6200000000000000000000000000000000000000000000000072a16a3c94ba0000000000000000000000000000000000000000000000001614a4cce85b93000000000000000000000000000000bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000000000e4b22193d68f18f8e8eb3a26f4d64cb6d457302200000000000000000000000060d6ba1507cb43c5b3405297499af89a608a6931000000000000000000000000fca6957b81c1b440331845bf5d7582e8249a2ada000000000000000000000000d89335b296bdf5292bd7022e8ce42bfc1b854a7700000000000000000000000007fd1f2b38ab78791cd35b357ea7689e4e6fecd10000000000000000000000000000000000000000000000000000000000000019,13890772611,0,16349519392,188,19477174083,64,22804092219,81,26255655673,224,30246533914,272,35011064594,647,40547632787,189,50181985836,74,56047512844,63,65449323869,152,77509910409,333,91181648847,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
